1653094725,0.03
1653099552,0.03
1653102204,0.03
1653104107,0.03
1653105167,0.03
1653105539,0.03
1653106845,0.03
1653108322,0.06
1653109118,0.06
1653110092,0.06
1653110992,0.06
1653111582,0.03
1653111953,0.03
1653112345,0.03
1653112717,0.03
1653113998,0.09
1653115377,0.06
1653116165,0.09
1653116949,0.06
1653117974,0.06
1653118548,0.06
1653118958,0.06
1653119343,0.06
1653119725,0.12
1653120584,0.17
1653122072,0.24
1653122930,0.24
1653123353,0.26
1653124123,0.22
1653125275,0.18
1653125970,0.18
1653126450,0.18
1653126816,0.18
1653127193,0.15
1653128415,0.18
1653129463,0.15
1653130048,0.09
1653130418,0.09
1653130797,0.06
1653131733,0.03
1653132484,0.03
1653132950,0.03
1653133323,0.03
1653133696,0.03
1653134072,0.03
1653134985,0.09
1653137260,0.09
1653138866,0.06
1653140248,0.09
1653140853,0.09
1653141222,0.09
1653141618,0.09
1653142596,0.09
1653143377,0.09
1653143919,0.09
1653144285,0.09
1653144664,0.06
1653145042,0.06
1653145973,0.06
1653147179,0.06
1653147990,0.03
1653148397,0.03
1653148768,0.03
1653150232,0.03
1653151884,0.09
1653152876,0.13
1653154136,0.18
1653154859,0.18
1653155260,0.09
1653155634,0.09
1653156009,0.09
1653157354,0.06
1653158445,0.09
1653159156,0.09
1653159521,0.09
1653160360,0.09
1653161074,0.06
