2023-03-01T00:52:23.000Z,0
2023-03-01T02:24:15.000Z,0.03
2023-03-01T03:09:05.000Z,0.07
2023-03-01T03:35:20.000Z,0.07
2023-03-01T03:47:40.000Z,0
2023-03-01T03:53:48.000Z,0
2023-03-01T04:00:05.000Z,0
2023-03-01T04:20:54.000Z,0
2023-03-01T04:36:53.000Z,0.03
2023-03-01T04:45:52.000Z,0.03
2023-03-01T04:52:06.000Z,0.07
2023-03-01T04:58:24.000Z,0.07
2023-03-01T05:12:44.000Z,0.07
2023-03-01T05:27:30.000Z,0.03
2023-03-01T05:35:33.000Z,0.07
2023-03-01T05:41:50.000Z,0.03
2023-03-01T05:48:16.000Z,0.03
2023-03-01T05:54:24.000Z,0.03
2023-03-01T06:08:23.000Z,0.03
2023-03-01T06:31:14.000Z,0.07
2023-03-01T06:44:09.000Z,0.13
2023-03-01T06:50:24.000Z,0.13
2023-03-01T06:56:46.000Z,0.17
2023-03-01T07:10:07.000Z,0.13
2023-03-01T07:22:51.000Z,0.1
2023-03-01T07:29:01.000Z,0.1
2023-03-01T07:36:14.000Z,0.03
2023-03-01T07:42:31.000Z,0.03
2023-03-01T07:48:47.000Z,0.03
2023-03-01T07:54:57.000Z,0.03
2023-03-01T08:09:25.000Z,0.06
2023-03-01T08:31:09.000Z,0.1
2023-03-01T08:42:09.000Z,0.16
2023-03-01T08:48:39.000Z,0.16
2023-03-01T08:54:54.000Z,0.2
2023-03-01T09:07:06.000Z,0.2
2023-03-01T09:24:12.000Z,0.2
2023-03-01T09:31:55.000Z,0.23
2023-03-01T09:39:39.000Z,0.23
2023-03-01T09:45:53.000Z,0.23
2023-03-01T09:52:17.000Z,0.17
2023-03-01T09:58:25.000Z,0.17
2023-03-01T10:15:02.000Z,0.13
2023-03-01T10:32:15.000Z,0.1
2023-03-01T10:42:38.000Z,0.07
2023-03-01T10:49:08.000Z,0.1
2023-03-01T10:55:21.000Z,0.13
2023-03-01T11:06:26.000Z,0.1
2023-03-01T11:20:23.000Z,0.2
2023-03-01T11:27:15.000Z,0.17
2023-03-01T11:34:25.000Z,0.17
2023-03-01T11:40:45.000Z,0.13
2023-03-01T11:46:56.000Z,0.17
2023-03-01T11:53:10.000Z,0.13
2023-03-01T11:59:19.000Z,0.13
2023-03-01T12:31:14.000Z,0.13
2023-03-01T13:01:26.000Z,0.1
2023-03-01T13:28:34.000Z,0.2
2023-03-01T13:39:53.000Z,0.13
2023-03-01T13:46:03.000Z,0.13
2023-03-01T13:52:34.000Z,0.13
2023-03-01T13:58:55.000Z,0.13
2023-03-01T14:13:38.000Z,0.17
2023-03-01T14:28:12.000Z,0.17
2023-03-01T14:36:57.000Z,0.17
2023-03-01T14:43:08.000Z,0.13
2023-03-01T14:49:20.000Z,0.13
2023-03-01T14:55:31.000Z,0.13
2023-03-01T15:08:09.000Z,0.1
2023-03-01T15:26:09.000Z,0.1
2023-03-01T15:36:13.000Z,0.07
2023-03-01T15:43:23.000Z,0.13
2023-03-01T15:49:44.000Z,0.13
2023-03-01T15:56:01.000Z,0.2
2023-03-01T16:11:47.000Z,0.17
2023-03-01T16:37:44.000Z,0.4
2023-03-01T16:52:44.000Z,0.6
2023-03-01T16:58:51.000Z,0.57
2023-03-01T17:13:25.000Z,0.53
2023-03-01T17:28:26.000Z,0.53
2023-03-01T17:37:07.000Z,0.53
2023-03-01T17:43:18.000Z,0.5
2023-03-01T17:49:23.000Z,0.57
2023-03-01T17:55:35.000Z,0.47
2023-03-01T18:09:53.000Z,0.4
2023-03-01T18:30:36.000Z,0.4
2023-03-01T18:42:26.000Z,0.3
2023-03-01T18:48:44.000Z,0.23
2023-03-01T18:54:56.000Z,0.3
2023-03-01T19:04:48.000Z,0.3
2023-03-01T19:18:21.000Z,0.23
2023-03-01T19:24:31.000Z,0.23
2023-03-01T19:30:54.000Z,0.27
2023-03-01T19:37:20.000Z,0.3
2023-03-01T19:43:33.000Z,0.33
2023-03-01T19:49:39.000Z,0.37
2023-03-01T19:55:48.000Z,0.3
2023-03-01T20:09:06.000Z,0.3
2023-03-01T20:26:06.000Z,0.33
2023-03-01T20:34:23.000Z,0.23
2023-03-01T20:41:23.000Z,0.23
2023-03-01T20:47:36.000Z,0.23
2023-03-01T20:53:50.000Z,0.23
2023-03-01T21:00:01.000Z,0.17
2023-03-01T21:15:17.000Z,0.17
2023-03-01T21:25:57.000Z,0.1
2023-03-01T21:32:41.000Z,0.1
2023-03-01T21:39:00.000Z,0.03
2023-03-01T21:45:13.000Z,0.03
2023-03-01T21:51:38.000Z,0
2023-03-01T21:58:00.000Z,0
2023-03-01T22:11:52.000Z,0
2023-03-01T22:26:34.000Z,0.03
2023-03-01T22:35:10.000Z,0.03
2023-03-01T22:41:21.000Z,0.03
2023-03-01T22:47:36.000Z,0.03
2023-03-01T22:53:48.000Z,0.03
2023-03-01T23:00:06.000Z,0.03
2023-03-01T23:17:16.000Z,0.03
2023-03-01T23:28:41.000Z,0
2023-03-01T23:35:48.000Z,0
